,SPY_ETF,AAPL,MSFT,AMZN,GOOG,FB,BRK-B,TSLA,V,JPM,JNJ,WMT,UNH,BAC,MA,NVDA,HD,PG,DIS,PYPL,XOM
2020-07-28 00:00:00+00:00,317.4697298,92.62470378,200.0758975,3000.33,1500.34,230.12,194.12,295.298,195.5631578,95.19996562,143.0576026,129.6859657,296.5869409,23.92265265,305.2355295,408.2494043,260.8330556,125.5947888,116.18,176.27,40.43181745
2020-07-29 00:00:00+00:00,321.374221,94.40016994,202.096266,3033.53,1522.02,233.29,196.41,299.822,197.3921515,97.50855501,142.7750533,128.6328085,303.2617046,24.81631497,308.1949182,418.2403348,260.2234488,126.0171047,115.61,184.6,40.87744942
2020-07-30 00:00:00+00:00,320.2275856,95.54242789,201.9378057,3051.88,1531.45,234.5,194.3,297.498,192.8991888,94.90650087,143.0673456,128.0717809,301.8278665,24.39403497,307.89599,424.1749476,261.8457895,129.0715291,115.66,192.51,38.87210555
2020-07-31 00:00:00+00:00,322.7580913,105.5446344,203.0371238,3164.68,1482.96,253.67,195.78,286.152,189.2610819,94.53477885,142.0150933,127.3631144,299.4051745,24.43331683,307.4276693,424.2049203,261.0395353,128.7768901,116.94,196.07,39.06706953
2020-08-03 00:00:00+00:00,325.0019381,108.2041089,214.456167,3111.89,1474.45,251.96,199.26,297,189.5493472,94.0065423,143.5642426,127.2646885,300.2259232,24.54134195,311.4731635,440.0105725,261.7179687,128.9438522,116.35,197.07,39.22489752
2020-08-04 00:00:00+00:00,326.2573062,108.9267112,211.2374428,3138.83,1464.97,249.83,200.24,297.4,191.1397764,93.46852359,143.4375826,129.5678546,301.1060031,24.56098288,313.2667324,448.7026821,263.3796389,131.3991773,117.29,197.33,40.35754545
2020-08-05 00:00:00+00:00,328.2836877,109.3215352,210.8908109,3205.03,1473.61,249.12,203.62,297.004,194.9269861,95.09236188,144.5872657,127.7666606,308.9871685,24.93416055,326.8281059,451.0605417,262.9961765,131.0554318,127.61,202.91,40.71033743
2020-08-06 00:00:00+00:00,330.4781106,113.1356835,214.2679954,3225,1500.1,265.28,205.02,297.916,197.581015,95.12170836,143.7591041,127.3139015,310.5594461,25.01272427,328.96046,453.0087731,264.854494,130.3384769,130.82,204.09,40.51537344
2020-08-07 00:00:00+00:00,330.7153455,110.5680862,210.4352377,3167.46,1494.49,268.44,209.48,290.542,195.1854309,97.21509026,144.7821272,127.924142,313.4963421,25.64123402,326.8480345,447.5737069,267.0864416,131.1634661,129.93,198.63,40.32969345
2020-08-10 00:00:00+00:00,331.7038242,112.1751733,206.2459443,3148.16,1496.1,263,212.58,283.714,195.6128587,98.44764222,144.2267718,129.8040767,315.5432696,26.08315495,321.7263989,446.1949585,270.1246432,131.7036376,128.79,193.32,41.32308139
2020-08-11 00:00:00+00:00,328.965738,108.8390994,201.4228098,3080.67,1480.32,256.13,212.66,274.878,196.5869967,101.5583686,143.1940056,128.1505216,312.0328384,26.43669168,327.3661766,433.606386,270.3114582,130.8491845,130.49,189.03,41.75014536
2020-08-12 00:00:00+00:00,333.5522796,112.4562891,207.1768984,3162.24,1506.62,259.89,213.24,310.952,197.5511944,100.6975386,145.8148934,129.8139193,318.6779364,26.25010285,326.4594279,457.194973,276.8598152,133.0393345,131.79,191.32,41.74086136
2020-08-13 00:00:00+00:00,332.9493075,114.4464898,206.6916138,3161.02,1518.45,261.3,211.98,324.2,196.6963387,100.1399556,144.1975426,130.3060488,317.936296,25.87692518,325.0245728,457.3048733,276.9384742,133.3536161,130.96,193.07,40.71840434
2020-08-14 00:00:00+00:00,332.9591923,114.344492,206.8896891,3148.02,1507.73,261.24,210.96,330.142,195.7605428,100.1790843,144.4313764,131.0472664,320.0919974,25.99477076,325.6323934,462.1404837,275.8470813,132.6857676,130.53,191.46,40.89828104
2020-08-17 00:00:00+00:00,334.0168646,114.0459619,208.256409,3182.41,1517.98,261.16,206.78,367.128,198.5380647,97.53790148,145.1621072,134.0121367,316.9375536,25.43500426,329.0501385,493.0324409,283.4081723,133.0786197,129.37,196.29,40.36811814
2020-08-18 00:00:00+00:00,334.7384541,114.9962828,209.4547647,3312.49,1558.6,262.34,208.33,377.418,198.1199431,96.17818146,146.2338457,133.1325585,313.2787943,25.07164705,329.8173874,489.9852071,280.2224851,134.070571,128.92,194.57,40.16930705
2020-08-19 00:00:00+00:00,333.344699,115.1405723,208.1870826,3260.48,1547.53,262.59,207.21,375.706,200.0910877,96.40317111,146.526138,130.8594913,311.8845103,25.04218566,331.2123854,485.0996421,278.1183583,133.3437948,127.77,192.44,39.7243489
2020-08-20 00:00:00+00:00,334.3826017,117.6954924,213.031875,3297.37,1581.75,269.01,206.12,400.366,203.2369549,95.24887642,147.529675,129.0410375,309.8375828,24.64936706,336.114807,485.1995514,275.9749021,134.4044952,128.12,198.18,39.11844844
2020-08-21 00:00:00+00:00,335.5687763,123.760629,211.4831299,3284.72,1580.42,267.01,207.43,409.996,203.2170443,95.19996562,148.8352473,130.088625,310.6385544,24.53152148,335.895593,506.8798707,278.4821559,134.9839519,127.44,196.79,38.8249654
2020-08-24 00:00:00+00:00,338.9691433,125.2408407,212.148296,3307.46,1588.2,271.39,212.61,402.84,205.4868472,97.88027703,149.2249704,129.792138,305.3976289,25.22877449,342.4122266,508.3485375,281.9431494,136.0348311,130.69,198.88,39.97049596
2020-08-25 00:00:00+00:00,340.1553178,124.2133996,214.9082392,3346.49,1608.22,280.82,213.35,404.668,207.1692888,98.310692,149.1367006,129.1003349,308.739955,25.53320891,346.4178638,509.5374582,281.3335426,136.5750026,129.79,201.67,38.70189187
2020-08-26 00:00:00+00:00,343.5655696,125.9025825,219.5544746,3441.85,1652.38,303.91,214.66,430.634,209.3196284,96.93140766,149.3720867,129.1695152,305.3778518,25.10110845,349.765859,510.4566238,287.036316,135.9169755,132.18,203.48,37.87824593
2020-08-27 00:00:00+00:00,344.3168135,124.3974932,224.9452989,3400,1634.33,293.22,216.87,447.75,210.0861846,100.1203913,150.039014,135.0300755,308.1960854,25.58231123,354.7280662,504.671875,283.7916346,135.740192,133.73,204.34,37.62263168
2020-08-28 00:00:00+00:00,346.5408907,124.1959854,227.2584887,3401.8,1644.41,293.66,218.55,442.68,214.7452536,100.531242,150.6863257,138.6571001,310.8659908,25.82782286,364.811909,525.4330287,281.4908605,136.2901849,135.54,204.48,38.52201517
2020-08-31 00:00:00+00:00,345.2855227,128.4077476,223.9028743,3450.96,1634.18,293.2,218.04,498.32,211.0418911,98.00744509,150.4607474,137.2240795,309.0662768,25.27787682,356.9102417,534.4948027,280.2618145,135.8580476,131.87,204.14,37.81197557
2020-09-01 00:00:00+00:00,348.5376179,133.5225633,225.6303207,3499.12,1660.71,295.44,218.55,475.05,212.3958086,97.9585343,148.6070819,145.8617349,309.3431559,25.24841542,355.6248506,552.4984596,281.1467276,135.7107281,133.55,208.93,37.32914864
2020-09-02 00:00:00+00:00,353.5788596,130.7561843,229.9787205,3531.45,1728.28,302.5,221.68,447.37,215.5118099,99.43564021,150.872673,145.950681,316.670563,25.55284984,359.4112738,573.5054736,283.8604612,137.9990911,135.39,210.82,37.10193597
2020-09-03 00:00:00+00:00,341.4106859,120.2877288,215.7322511,3368,1641.84,291.12,218.15,407,208.0254425,99.12261115,146.6749545,142.8474501,312.705259,25.37608147,342.611512,520.2983649,271.4366241,135.7892985,133.24,204.99,37.02619841
2020-09-04 00:00:00+00:00,338.6231757,120.3673368,212.7042558,3294.62,1591.04,282.73,218.32,418.32,203.7446739,101.2649038,145.7334102,141.157474,308.5224071,26.24634459,333.8130603,504.5880766,266.5244149,135.4946595,131.99,191.84,36.99779683
2020-09-08 00:00:00+00:00,329.3710143,112.2672201,201.1978739,3149.84,1532.39,271.16,217.8,330.21,199.2249787,97.74332681,144.4289789,136.8287634,303.8253513,25.1980731,328.701389,476.2256095,266.1290661,133.5107569,134.2,185.95,36.14574931
2020-09-09 00:00:00+00:00,335.8752047,116.7451716,209.7656113,3268.61,1556.96,273.72,219.63,366.28,203.1473574,98.67263186,146.8220708,138.2519012,308.5421842,25.22774116,338.426518,508.2857907,273.8186009,135.6812642,133.36,194.6,35.92800383
2020-09-10 00:00:00+00:00,330.0431799,112.9339373,203.8883221,3175.11,1532.02,268.09,217.8,371.34,200.6386279,97.65528738,144.0857076,135.2079677,301.2048885,24.86183508,331.6906704,492.1657557,269.529066,134.2571757,133.22,190.09,35.02862033
2020-09-11 00:00:00+00:00,330.2112213,111.4512378,202.5579898,3116.22,1520.72,266.61,217.93,372.72,199.7824742,98.86827503,144.9389821,135.0992558,299.3557318,25.21785181,328.9704243,486.2793945,273.1168567,135.6714429,131.75,184,34.93394839
2020-09-14 00:00:00+00:00,334.5605279,114.7897994,203.9280335,3102.97,1519.28,266.15,219.94,419.62,204.0632427,100.2377772,145.4980241,135.7119956,306.3957747,25.46508565,337.3902338,514.5719048,277.3866241,136.1526867,131.25,186.96,34.70673571
2020-09-15 00:00:00+00:00,336.2508266,114.973893,207.2737201,3156.13,1541.44,272.42,218.94,449.76,204.4714091,97.11726867,146.0276428,135.7515272,305.0652165,25.00028603,337.9283044,519.3189703,282.2592984,136.1526867,131.24,186.02,34.33751512
2020-09-16 00:00:00+00:00,334.9163803,111.5806008,203.5706308,3078.1,1520.9,263.52,219.59,441.76,204.2125719,97.52811933,145.5470628,134.6644081,304.3602193,25.31674535,340.628622,500.2707454,278.3552287,135.2393057,132.09,180.91,35.7954631
2020-09-17 00:00:00+00:00,331.9707135,109.7993712,201.4460702,3008.73,1495.53,254.82,218.05,423.43,204.3519457,96.41295327,144.3407091,135.0893729,302.8310703,25.06951151,338.2172683,498.2320057,276.7046473,135.0625223,130.22,175.79,35.78599591
2020-09-18 00:00:00+00:00,328.1643031,106.3165201,198.9442512,2954.91,1459.99,252.53,218.21,442.15,201.7038424,96.20752794,146.3120676,133.7057667,305.8496501,24.93106055,334.0621671,487.2687829,271.9901125,134.9152028,128.63,176.07,35.20849703
2020-09-21 00:00:00+00:00,324.5119679,109.5406452,201.0787397,2960.47,1431.16,248.15,213.02,449.39,196.5669201,93.23375178,142.3105042,135.4649231,297.0818674,24.19924838,326.6786419,500.3806775,269.1831358,134.266997,125.41,183.21,34.48899024
2020-09-22 00:00:00+00:00,327.8169343,111.2621687,205.923532,3128.99,1465.46,254.75,214.16,424.23,199.6630109,92.21640731,141.4376141,136.6904028,292.1866049,23.67511264,334.1119884,505.1976997,270.131973,135.4946595,127.21,187.78,33.63694271
2020-09-23 00:00:00+00:00,320.2145192,106.5951482,199.1428083,2999.86,1415.21,249.02,209.61,380.36,194.4962227,90.71973707,141.6631924,134.3975698,290.0815427,23.00263659,323.3705037,484.6504015,263.4505777,133.874145,123.28,181.61,32.55768252
2020-09-24 00:00:00+00:00,321.068054,107.6897585,201.7240501,3019.79,1428.29,249.53,208.72,387.79,194.6455519,90.64147981,141.8887708,135.0992558,290.5978787,23.08175142,327.0373556,493.6148599,262.6104615,134.4732443,122.49,182.19,32.49141216
2020-09-25 00:00:00+00:00,326.258737,111.7298659,206.3206462,3095.13,1444.96,254.82,210.45,407.34,196.3678146,91.43383464,142.8597384,135.6625811,300.3685447,23.23009173,330.5946006,514.6318677,265.4273219,135.1607353,124,187.25,32.79436239
2020-09-28 00:00:00+00:00,331.6776908,114.3967348,207.9289584,3174.05,1464.52,256.82,213.54,421.2,199.4240842,94.06523525,144.2818626,135.6428153,301.093401,23.82345295,337.180984,521.077883,269.1633684,135.543766,125.99,192.02,33.42866443
2020-09-29 00:00:00+00:00,329.8713729,113.5309975,205.7646864,3144.88,1469.33,261.79,210.44,419.07,198.54802,93.27288042,144.2328239,135.5341034,302.0069186,23.50699363,335.0287014,528.7031692,268.9459265,134.8071685,125.4,194.5,32.45354338
2020-09-30 00:00:00+00:00,332.3724285,115.2425701,208.8125373,3148.73,1469.6,261.9,212.94,429.01,199.0756496,94.17283899,146.017835,138.271667,309.5732271,23.82345295,336.9617701,540.8856383,274.4808102,136.5062535,124.08,197.03,32.50087935
2020-10-01 00:00:00+00:00,334.5062656,116.2177684,210.9271701,3221.26,1490.09,266.63,212.02,448.16,202.4405328,94.85759008,144.4878255,141.4045466,310.8640671,23.8333423,342.1431913,544.2435625,274.3918567,136.751786,123.31,196.94,31.36481599
2020-10-02 00:00:00+00:00,331.330322,112.4662401,204.7024061,3125,1458.42,259.94,211.18,415.09,200.5589857,95.75754865,143.4285881,138.8547581,309.7817474,23.94212519,337.619412,522.1672096,276.0622055,135.6518003,122.55,191.91,31.22280807
2020-10-05 00:00:00+00:00,337.2058177,115.9291893,208.8621766,3199.2,1486.02,264.65,212.36,425.68,202.629683,97.76289113,145.380331,140.1395353,315.9082727,24.34758869,342.02362,545.3628706,278.8197636,136.8991055,123.37,196.85,31.94231487
2020-10-06 00:00:00+00:00,332.4121278,112.6055542,204.4244262,3099.96,1453.44,258.66,210.26,413.98,199.5535028,96.7560439,143.4482036,138.9832358,312.2343434,24.10035485,336.224414,549.1205477,273.2552288,137.1151741,120.93,191.66,31.61096305
2020-10-07 00:00:00+00:00,338.1983001,114.5161468,208.3161447,3195.69,1460.29,258.12,213.29,425.3,201.5644685,98.44399366,145.0370597,139.2401913,320.8929012,24.60471188,342.6712977,558.2149258,279.5017403,138.1856958,122.91,194.61,31.71510219
2020-10-08 00:00:00+00:00,341.195597,114.4066858,209.0607337,3190.55,1485.93,263.76,215.15,425.92,202.0721876,100.4675592,146.0276428,139.7046876,320.1382562,24.96072862,344.3154025,553.2080209,281.211624,139.1187194,123.09,193.06,33.38132846
2020-10-09 00:00:00+00:00,344.2425179,116.3968865,214.2530009,3286.65,1515.22,264.45,215.68,434,205.7158185,99.89503819,148.0676555,141.1080595,325.5299957,25.07940086,351.5378956,550.169899,282.5953449,140.3660245,124.98,197.27,32.88903433
2020-10-12 00:00:00+00:00,349.7805697,123.790482,219.8026709,3442.93,1569.15,275.75,216.41,442.3,205.4768919,101.1190485,148.9209301,142.560846,327.6449874,25.39586018,351.1887419,568.6884513,283.5738333,141.9079687,124.97,201.51,32.78489519
2020-10-13 00:00:00+00:00,347.4978602,120.5066509,221.2521375,3443.63,1571.68,276.14,212.31,446.65,203.4061945,99.48045404,145.5078318,144.5176604,329.0847706,24.67393736,345.003734,569.5779015,286.983717,141.6329723,128.96,207.74,32.39674021
2020-10-14 00:00:00+00:00,345.3143989,120.5962099,219.2665668,3363.71,1568.08,271.82,210.91,461.3,201.2956761,98.92767517,145.2528302,142.2544761,319.582202,23.35865332,341.8713267,563.4616824,283.7517403,141.4660101,126.59,203.6,32.33046985
2020-10-15 00:00:00+00:00,344.8876315,120.1185617,218.0752244,3338.65,1559.13,266.72,211.65,448.88,198.657528,100.4083328,144.3603247,142.8375672,322.2830366,23.88278907,337.7513134,558.4547775,284.1965077,141.2597628,127.36,203.14,32.61448569
2020-10-16 00:00:00+00:00,344.6792102,118.4368422,218.0752244,3272.71,1573.01,265.93,211.91,439.67,199.3643526,100.2010408,145.2528302,143.0154594,327.5754807,23.97179325,338.5793064,552.1186943,284.3151123,141.8097557,126.81,204.45,32.28313387
2020-10-19 00:00:00+00:00,339.4389031,115.4117371,212.6744723,3207.21,1534.61,261.4,208.99,430.83,196.0890669,98.51309102,141.5454994,141.2760689,321.9355027,23.45754686,330.8679981,539.5764476,280.4308101,139.3740732,124.23,200.06,31.63936464
2020-10-20 00:00:00+00:00,340.798604,116.9342407,213.1013699,3217.01,1555.93,267.56,210.06,421.94,196.815802,99.07574094,141.7710777,142.2149444,321.1312101,23.87289971,330.9178772,545.4827965,282.7139496,139.9338873,124.95,201.96,31.90444609
2020-10-21 00:00:00+00:00,340.1534905,116.2973764,213.2502877,3184.94,1593.31,278.73,210.18,422.64,197.5425371,98.08863582,141.162997,142.7090895,320.5155787,23.78389553,332.6137664,540.6557804,281.2017403,140.6901274,126.63,213.07,31.39321757
2020-10-22 00:00:00+00:00,342.0193574,115.1828641,213.3396384,3176.4,1615.33,278.12,211.61,425.79,197.104505,101.5533748,142.2908887,141.8690429,323.4348631,24.59482253,332.7933312,534.109827,277.8906938,139.6988636,127.56,203.93,33.00264067
2020-10-23 00:00:00+00:00,343.1805618,114.4763428,214.6699708,3204.4,1641,284.79,212.71,420.63,197.1244155,102.4713826,142.4478127,142.1655299,328.2705484,24.62449059,328.8129793,543.2741618,279.7092985,140.6173503,128.35,203.04,32.33993704
2020-10-26 00:00:00+00:00,336.8385993,114.4862938,208.564341,3207.04,1590.45,277.11,208.49,420.28,192.2065093,99.93452239,141.202228,140.4953197,320.7836762,24.26847386,317.290908,525.3252574,272.8302288,139.5507206,124.06,197.22,31.57309427
2020-10-27 00:00:00+00:00,335.6773949,116.0286994,211.7114705,3286.33,1604.26,283.29,206.88,424.68,189.2099713,98.04915161,140.3979922,141.1970057,318.2516439,23.58610846,316.3432052,535.5389435,273.6209264,140.5975979,123.31,200.43,31.07133295
2020-10-28 00:00:00+00:00,324.2042984,110.6551575,201.2177296,3162.78,1516.62,267.67,200.7,406.02,180.0610729,95.29512833,135.7000783,138.4001447,305.829791,23.21031302,290.6754222,504.7679654,266.5837172,135.9557834,118.47,192.31,29.88793362
2020-10-29 00:00:00+00:00,327.4993399,114.7549709,203.2430117,3211.01,1567.24,280.83,201.51,410.83,184.0431832,95.91700455,134.5525711,138.2815499,301.5402303,23.27953849,292.4710697,520.6381548,266.4947637,135.8668976,121.54,195.04,31.21334088
2020-10-30 00:00:00+00:00,324.0852005,108.3266227,201.0092447,3036.15,1621.01,263.11,201.9,388.04,180.897316,96.77578601,134.4741091,137.1252505,302.9899429,23.43776815,287.9420477,501.0502635,263.6087173,135.4027161,121.25,186.13,30.88198906
2020-11-02 00:00:00+00:00,327.7176861,108.2370637,200.8702547,3004.48,1626.03,261.36,204.31,400.51,183.9137646,98.95728832,136.0237341,138.7559291,309.9009018,23.81356359,289.2688317,502.9191083,267.5918568,136.7853843,120.13,187.76,32.17899473
2020-11-03 00:00:00+00:00,333.5038584,109.8988813,204.9406746,3048.41,1650.21,265.3,206.63,423.9,187.4976639,102.0765405,135.8373868,141.1080595,319.0857251,24.41681416,294.6757257,520.458266,274.1447636,139.471711,124.02,179.81,31.62989744
2020-11-04 00:00:00+00:00,340.9574012,114.3867838,214.8288164,3241.16,1749.13,287.38,206.17,420.98,193.1024841,98.95728832,136.7200846,140.2976617,352.061723,23.41798945,306.4571683,551.4291206,279.4325543,138.8988913,125.07,194.29,31.45948794
2020-11-05 00:00:00+00:00,347.6070332,118.4467932,221.6790351,3322,1763.37,294.68,207.45,438.09,196.7560703,103.0044193,137.0731638,141.7899797,351.9028504,24.33769934,315.7646077,566.0500823,282.5261589,140.6173503,126.96,204.56,31.40268477
2020-11-06 00:00:00+00:00,347.5276346,118.3124546,222.1059328,3311.37,1761.75,293.41,208.85,429.95,197.5823582,101.6323432,139.5152944,144.0630469,345.0117506,24.04101873,312.8815959,582.1201482,280.9348798,141.4568274,127.46,202.73,31.03346418
2020-11-09 00:00:00+00:00,351.8945572,115.9499934,216.8143871,3143.74,1763,278.77,221.5,421.26,211.7288051,115.3925886,143.271664,141.85916,347.5338534,27.45284574,343.7268291,544.893161,266.8308103,136.281698,142.59,184.72,34.96234997
2020-11-10 00:00:00+00:00,351.3784663,115.6011068,209.4876314,3035.02,1740.39,272.43,228.48,410.36,212.3559875,115.0174886,145.4293698,143.855506,351.1978532,27.3539522,333.9704779,510.4844316,272.3656939,138.5235957,142.11,183.36,35.71972555
2020-11-11 00:00:00+00:00,353.988695,119.1099099,214.9876621,3137.39,1752.71,276.48,227.37,417.13,211.7487156,113.2999257,144.9585976,146.247168,349.221875,27.03749288,331.5862571,536.3884184,274.520345,140.311188,137.82,192.34,35.35148095
2020-11-12 00:00:00+00:00,350.5547059,118.8308005,213.8856703,3110.28,1749.84,275.08,224.72,411.76,207.647142,111.9081075,145.4489853,146.4942406,351.91278,26.39468489,327.4961712,537.9374608,273.0279032,140.3901976,135.52,189.1,34.14015005
2020-11-13 00:00:00+00:00,355.4079448,118.8806415,214.9479506,3128.81,1777.02,276.95,227.42,408.5,209.8606091,112.6089521,147.0182259,148.7771907,353.1639018,26.70125486,334.2198733,531.5514085,273.9470892,142.4938285,138.36,188.62,34.96385506
2020-11-16 00:00:00+00:00,359.8443411,119.9173333,215.6627561,3131.06,1781.38,278.96,233.1,408.09,212.0740762,115.7874306,147.9499625,150.6549418,354.3057988,27.27483737,334.6388578,540.2760152,276.3191822,140.6667313,144.67,191.94,36.97950968
2020-11-17 00:00:00+00:00,357.9090005,119.010228,212.9127407,3135.66,1770.15,275,233.16,441.61,210.0899323,114.6127755,146.4787994,147.6208913,349.6190565,27.24516931,335.6863188,536.5583134,269.3017405,140.1235402,144.5,192.3,37.47373269
2020-11-18 00:00:00+00:00,353.6016269,117.654554,210.1130861,3105.46,1746.78,271.97,230.07,486.64,207.2184074,113.7638651,144.5368642,147.34417,342.0825367,26.68147615,335.1276729,536.8181527,266.6924382,137.9705284,143.9,190.12,36.0588982
2020-11-19 00:00:00+00:00,355.0903505,118.2626137,211.4469479,3117.02,1763.92,272.94,229.53,499.27,206.9591725,114.0698677,144.3112859,150.338689,334.6254531,26.68147615,333.0726541,537.2778686,267.7796475,137.802633,141.72,190.9,36.24302049
2020-11-20 00:00:00+00:00,352.6587686,116.9667489,209.4262469,3099.4,1742.19,269.7,227.01,489.61,203.2800313,113.0926336,143.5462811,148.4807036,332.3416592,26.51335714,322.2189628,523.1865794,266.6726707,137.5754804,141.07,192.67,35.79725072
2020-11-23 00:00:00+00:00,354.7727561,113.4878504,209.1475295,3098.39,1734.86,268.43,229.54,521.85,207.5474363,116.3500805,142.0947336,149.1626238,332.6991226,27.08693965,331.2371034,525.2752882,268.2441823,137.0421655,145.98,200.82,38.14238734
2020-11-24 00:00:00+00:00,360.4894547,114.8036515,212.8803515,3118.06,1768.88,276.92,233.92,555.38,209.0629633,121.7298035,142.0947336,149.5875885,333.6424288,28.65934688,341.5620763,517.989792,270.131973,136.5977365,151.49,206,40.68133691
2020-11-25 00:00:00+00:00,359.9336645,115.6609159,212.8903057,3185.07,1771.43,275.59,233.13,574,210.2694026,120.4564378,141.9070781,150.0520849,330.8422989,28.70879365,340.4946637,529.0629468,270.7744149,136.9631559,149.09,214.46,39.54753119
2020-11-27 00:00:00+00:00,360.9360718,116.2191346,214.2440758,3195.34,1793.19,277.81,231.55,585.76,210.3790789,119.6568827,142.2231295,149.8247782,335.5588298,28.66923623,338.2501043,530.122292,272.7808102,136.8940225,147.13,211.39,38.94671106
2020-11-30 00:00:00+00:00,359.3381751,118.6713095,213.0893895,3168.04,1760.74,276.97,228.91,567.6,209.7309917,116.3599516,142.8947387,151.0008434,333.9701036,27.84841988,335.6962946,535.7288261,274.1842985,137.1508037,148.01,214.12,36.95043774
2020-12-01 00:00:00+00:00,363.2684054,122.3296355,215.2195866,3220.08,1798.1,286.55,229.68,584.76,210.5784903,118.1959671,145.6305586,150.8525999,338.7859298,28.37255562,338.0605638,535.2691103,273.3837171,137.6446138,149.44,216.54,37.30899168
2020-12-02 00:00:00+00:00,364.0326168,122.6884903,214.3834345,3203.53,1827.95,287.52,230.42,568.82,209.5614919,120.4663089,146.3120444,148.7574249,345.111046,28.73846171,339.3973236,541.4452924,269.4302288,136.6471175,153.61,212.56,38.70444488
2020-12-03 00:00:00+00:00,363.9333686,122.5489356,213.2586108,3186.73,1826.77,281.85,231.02,593.38,207.43776,119.6766248,147.1614326,147.551711,346.2231543,28.76812977,334.3296074,535.6688632,266.4884602,135.639745,153.24,214.54,38.96609235
2020-12-04 00:00:00+00:00,367.0696129,121.8611305,213.3780611,3162.58,1827.99,279.7,231.35,599.04,212.054135,120.7624404,148.4157616,147.1662778,348.6658208,29.14626499,343.5173369,542.1567904,262.3640211,135.7681356,154.14,217.77,40.39061749
2020-12-07 00:00:00+00:00,366.3153263,123.3563591,213.3083818,3158,1819.48,285.58,229.24,641.76,212.0242233,120.3083721,147.1318028,146.3756457,346.6429233,28.94724646,340.1355342,544.0961708,261.022336,135.9755358,153.68,217.93,39.63474701
2020-12-08 00:00:00+00:00,367.3872073,123.9843551,215.0205028,3177.29,1818.55,283.4,228.19,649.88,212.1438702,120.4268247,149.6799672,147.6999545,346.6429233,28.78803162,339.9659453,533.8294509,260.1080025,136.3409552,153.72,216.94,40.93329373
2020-12-09 00:00:00+00:00,364.0921658,121.3926255,210.8297879,3104.2,1784.13,277.92,227.51,604.48,208.9632576,119.4890748,151.2108411,146.5337722,343.204994,28.65866957,336.0354725,517.0648069,263.9442279,134.7212583,154.43,210.8,41.47596998
2020-12-10 00:00:00+00:00,363.9730679,122.8479814,209.5556514,3101.49,1775.33,277.12,227.35,627.07,206.9990548,118.7191328,150.3713296,145.851852,338.4616481,28.96714831,330.7183608,518.7242767,263.1789705,133.8324002,154.69,215.34,42.64853829
2020-12-11 00:00:00+00:00,363.5463004,122.0206215,212.2831,3116.42,1781.77,273.55,226.39,609.99,205.6330864,118.0182882,151.062692,145.8121752,335.8906748,28.42979826,326.6282749,520.3637529,262.9205719,134.8200203,175.72,214.06,42.4450347
2020-12-14 00:00:00+00:00,361.9186293,121.3926255,213.218794,3156.97,1760.06,274.19,222.85,639.83,206.6401142,116.7745357,147.2305688,144.4730838,334.9539637,28.08151581,330.3492555,532.1799778,263.9442279,134.168191,169.3,220.79,40.91391244
2020-12-15 00:00:00+00:00,366.8115675,127.4732218,213.1491147,3165.12,1767.77,275.55,224.38,633.25,207.7468477,118.7684881,148.7120597,144.4036494,338.4815781,28.49945474,332.8432103,534.2493167,266.3294457,134.9582871,173.94,221.6,41.70854551
2020-12-16 00:00:00+00:00,367.3872073,127.4034445,218.2755236,3240.96,1763,275.67,221.91,622.77,207.6571126,119.1139749,147.8231652,144.2548615,338.1527327,28.57906216,331.2969583,529.5308242,267.9295293,135.5706115,173.12,230.2,42.34812822
2020-12-17 00:00:00+00:00,369.4416459,128.2906135,218.4148823,3236.08,1747.9,274.48,224.68,655.9,210.5585492,118.1268698,151.7244246,144.9194476,340.4745806,28.68852236,336.0853516,533.4795626,272.2825518,136.5384792,173.55,235.51,42.13493399
2020-12-18 00:00:00+00:00,367.9727719,126.2521185,217.5886844,3201.65,1731.01,276.4,223.43,695,210.6881666,117.5444777,152.6034426,144.7706597,337.1960915,28.52930752,339.5070576,530.7104473,268.7842323,137.3186991,172.89,236.45,41.40813545
2020-12-21 00:00:00+00:00,366.6570884,127.8221085,221.5703612,3206.18,1739.37,272.79,223.49,649.86,208.394935,121.9568376,151.1318283,144.7904981,334.9041386,29.59405671,333.5614693,533.1196776,269.3209063,135.8175166,170.69,237.72,40.65226497
2020-12-22 00:00:00+00:00,366.0391158,131.4604981,222.9141771,3206.52,1723.5,267.09,221.88,640.34,205.2342635,120.10108,150.8355301,143.0348004,333.8378823,29.06665758,331.4366198,530.9603675,268.3767576,134.8595251,170.45,243.49,39.96422901
2020-12-23 00:00:00+00:00,366.3680367,130.5434245,220.007553,3185.27,1732.38,268.11,224.24,645.98,204.6958526,123.4572374,150.0651548,142.0627193,336.4088555,29.90253544,328.4338982,520.203804,268.1481743,134.6521248,173.55,239.44,40.47783332
2020-12-24 00:00:00+00:00,367.7933605,131.5502118,221.7296283,3172.69,1738.85,267.4,226.53,661.77,208.0858472,122.9143296,150.5886149,142.3404568,339.5976595,29.8129771,335.1875278,519.584002,269.2513375,136.0150406,173.73,238.64,40.31309231
2020-12-28 00:00:00+00:00,370.9529945,136.2551978,223.9295047,3283.96,1776.09,277,228.41,663.69,212.0042822,123.7237558,151.2997306,144.0465584,344.7396059,29.98214286,343.6370467,515.8351997,267.5916234,136.9631559,178.86,235.73,40.44876137
